"ChIJ_42g7LRQmoARSZ-7016A28c","Molly Erin Designs Inc.","http://www.mollyerindesigns.com/"," +1 530-497-5529 ","Address: 320 Main St, Placerville, CA 95667, United States ","https://www.google.com/maps/place/Molly+Erin+Designs+Inc./data=!4m7!3m6!1s0x809a50b4eca08dff:0xc7db805ed3bb9f49!8m2!3d38.7282792!4d-120.8021116!16s%2Fg%2F1vzv3x5_!19sChIJ_42g7LRQmoARSZ-7016A28c?authuser=0&hl=en&rclk=1",info@mollyerindesigns.com
"ChIJ_W6v05YPCIgR4PgNiBIt08A","Brass Rose LLC- Hospitality Interior Design","https://www.brassrosestudio.com/"," +1 916-251-9477 ","No Value","https://www.google.com/maps/place/Brass+Rose+LLC-+Hospitality+Interior+Design/data=!4m7!3m6!1s0x88080f96d3af6efd:0xc0d32d12880df8e0!8m2!3d38.561734!4d-121.46143!16s%2Fg%2F11snpxmhby!19sChIJ_W6v05YPCIgR4PgNiBIt08A?authuser=0&hl=en&rclk=1",j.marshall@brassrosestudio.com
"ChIJq6ruDAD7moARerGd7zfVRio","Hearthstone Design Co","https://www.hearthstonedesignco.com/contact"," +1 916-600-2952 ","Address: 106 Chardin Pl, El Dorado Hills, CA 95762, United States ","https://www.google.com/maps/place/Hearthstone+Design+Co/data=!4m7!3m6!1s0x809afb000ceeaaab:0x2a46d537ef9db17a!8m2!3d38.6842758!4d-121.0339132!16s%2Fg%2F11twq3jbjl!19sChIJq6ruDAD7moARerGd7zfVRio?authuser=0&hl=en&rclk=1",kindra@hearthstonedesignco.com
"ChIJeZeiOlTjmoARySXU1ewYUmA","Home Fashion Designs, Inc.","https://www.homefashiondesigns.com/"," +1 916-939-7994 ","No Value","https://www.google.com/maps/place/Home+Fashion+Designs,+Inc./data=!4m7!3m6!1s0x809ae3543aa29779:0x605218ecd5d425c9!8m2!3d38.7098129!4d-121.08201!16s%2Fg%2F1260y1nhd!19sChIJeZeiOlTjmoARySXU1ewYUmA?authuser=0&hl=en&rclk=1",sherry@homefashiondesigns.com
"ChIJQ2d5hYblmoAR1Wl8mKPebp8","Origins Interiors","http://www.originsinteriors.com/"," +1 916-304-2024 ","No Value","https://www.google.com/maps/place/Origins+Interiors/data=!4m7!3m6!1s0x809ae58685796743:0x9f6edea3987c69d5!8m2!3d38.6674585!4d-120.8699349!16s%2Fg%2F11fhrgy4d7!19sChIJQ2d5hYblmoAR1Wl8mKPebp8?authuser=0&hl=en&rclk=1",hello@originsinteriors.com
"ChIJ-7X1kBfxmoAR2cr5KDumbCs","Studio D Staging & Redesign","https://studiodstaging.com/"," +1 916-836-9570 ","Address: 1190 Suncast Ln #12, El Dorado Hills, CA 95762, United States ","https://www.google.com/maps/place/Studio+D+Staging+%26+Redesign/data=!4m7!3m6!1s0x809af11790f5b5fb:0x2b6ca63b28f9cad9!8m2!3d38.6350117!4d-121.0634994!16s%2Fg%2F11j007b9tt!19sChIJ-7X1kBfxmoAR2cr5KDumbCs?authuser=0&hl=en&rclk=1",info@studiodstaging.com, lemonad@jovanny.ru, danielle@studiodstaging.com
"ChIJByKF0_zO0qkRkL-JYivaCYQ","Diehl Interiors","https://diehlinteriors.com/","No value","No Value","https://www.google.com/maps/place/Diehl+Interiors/data=!4m7!3m6!1s0xa9d2cefcd3852207:0x8409da2b6289bf90!8m2!3d38.605595!4d-121.277508!16s%2Fg%2F11pdz3v2yk!19sChIJByKF0_zO0qkRkL-JYivaCYQ?authuser=0&hl=en&rclk=1",info@indiantypefoundry.com, gdiehl.design@sbcglobal.net
"ChIJPYy_7ib7moARGzsm2pu-YmY","Reed Interior Design Group","http://www.interiordesigneldoradohills.com/"," +1 916-532-4582 ","Address: 3475 Cabrito Dr, El Dorado Hills, CA 95762, United States ","https://www.google.com/maps/place/Reed+Interior+Design+Group/data=!4m7!3m6!1s0x809afb26eebf8c3d:0x6662be9bda263b1b!8m2!3d38.67754!4d-121.064049!16s%2Fg%2F11cfhjt7y!19sChIJPYy_7ib7moARGzsm2pu-YmY?authuser=0&hl=en&rclk=1",undefined
"ChIJZy2npGGJfSERakZ18dy0xYg","Design Ln.","https://designln.com/"," +1 925-451-6860 ","No Value","https://www.google.com/maps/place/Design+Ln./data=!4m7!3m6!1s0x217d8961a4a72d67:0x88c5b4dcf175466a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11v3m7t30x!19sChIJZy2npGGJfSERakZ18dy0xYg?authuser=0&hl=en&rclk=1",info@designln.com
"ChIJtbXl6xf7moAR5thKf-4Pe1E","Unique Techniques","http://www.unique-techniques.net/"," +1 916-933-8011 ","Address: 4336 Cordero Dr, El Dorado Hills, CA 95762, United States ","https://www.google.com/maps/place/Unique+Techniques/data=!4m7!3m6!1s0x809afb17ebe5b5b5:0x517b0fee7f4ad8e6!8m2!3d38.6873516!4d-121.0553449!16s%2Fg%2F1263cmpsv!19sChIJtbXl6xf7moAR5thKf-4Pe1E?authuser=0&hl=en&rclk=1",undefined
"ChIJl5IOPEIhm4ARUgmujL-ojtc","Stage Right Design, Inc","https://www.stagerightdesignllc.com/"," +1 916-517-5710 ","Address: 923 N Market Blvd, Sacramento, CA 95834, United States ","https://www.google.com/maps/place/Stage+Right+Design,+Inc/data=!4m7!3m6!1s0x809b21423c0e9297:0xd78ea8bf8cae0952!8m2!3d38.6481209!4d-121.4857766!16s%2Fg%2F1tg798tj!19sChIJl5IOPEIhm4ARUgmujL-ojtc?authuser=0&hl=en&rclk=1",stagerightdesigninc@gmail.com
"ChIJfV1jQnXamoARbyTt9cXVpEQ","Panattoni Interiors","https://www.panattoniinteriors.com/"," +1 916-972-7401 ","Address: 444 Sierra Ln, Sacramento, CA 95864, United States ","https://www.google.com/maps/place/Panattoni+Interiors/data=!4m7!3m6!1s0x809ada7542635d7d:0x44a4d5c5f5ed246f!8m2!3d38.57393!4d-121.399468!16s%2Fg%2F1tg86xfm!19sChIJfV1jQnXamoARbyTt9cXVpEQ?authuser=0&hl=en&rclk=1",linda@panattoniinteriors.com
"ChIJ9QKatRfFmoAR5VrexYHlCv0","Radhe staging","No Value"," +1 510-372-5026 ","Address: 8651 Esperia Wy, Sacramento, CA 95828, United States ","https://www.google.com/maps/place/Radhe+staging/data=!4m7!3m6!1s0x809ac517b59a02f5:0xfd0ae581c5de5ae5!8m2!3d38.4737723!4d-121.3832435!16s%2Fg%2F11hzyw1nvx!19sChIJ9QKatRfFmoAR5VrexYHlCv0?authuser=0&hl=en&rclk=1",undefined
"ChIJ3378GpzemoARHY84R3xol10","SofaStarz by Sherrie Swass Interiors","http://www.sofastarz.com/"," +1 916-712-6862 ","Address: 4119 Wayside Ln, Carmichael, CA 95608, United States ","https://www.google.com/maps/place/SofaStarz+by+Sherrie+Swass+Interiors/data=!4m7!3m6!1s0x809ade9c1afc7edf:0x5d97687c47388f1d!8m2!3d38.6392611!4d-121.3254612!16s%2Fg%2F1tdc0x0v!19sChIJ3378GpzemoARHY84R3xol10?authuser=0&hl=en&rclk=1",hello@sofastarz.com
"ChIJkWBO9LXRmoARBUEVvigr5zw","Shannon's House Inc","https://www.shannonshouse.net/"," +1 916-452-4466 ","Address: 5081 Freeport Blvd, Sacramento, CA 95822, United States ","https://www.google.com/maps/place/Shannon%27s+House+Inc/data=!4m7!3m6!1s0x809ad1b5f44e6091:0x3ce72b28be154105!8m2!3d38.527633!4d-121.495835!16s%2Fg%2F1v6wpl1k!19sChIJkWBO9LXRmoARBUEVvigr5zw?authuser=0&hl=en&rclk=1",customerservice@shannonshouse.net
"ChIJ2fq2H-PHmoAR_GtDTYe-z60","TLN Interiors","https://www.tlninteriors.net/"," +1 916-880-8331 ","No Value","https://www.google.com/maps/place/TLN+Interiors/data=!4m7!3m6!1s0x809ac7e31fb6fad9:0xadcfbe874d436bfc!8m2!3d38.4464049!4d-121.2937515!16s%2Fg%2F11bwf7j03x!19sChIJ2fq2H-PHmoAR_GtDTYe-z60?authuser=0&hl=en&rclk=1",info@tlninteriors.net
"ChIJXWFBmprJmoARHaCKJ35Q3iM","The Design Lab+","https://thedesignlab-interiordesigner.business.site/?utm_source=gmb&utm_medium=referral"," +1 916-990-3048 ","No Value","https://www.google.com/maps/place/The+Design+Lab%2B/data=!4m7!3m6!1s0x809ac99a9a41615d:0x23de507e278aa01d!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11q2stc461!19sChIJXWFBmprJmoARHaCKJ35Q3iM?authuser=0&hl=en&rclk=1",undefined
"ChIJL_FuEfvdmoAR5z5uOvhmZXg","Arranging Places","https://www.arrangingplaces.com/"," +1 916-718-2440 ","No Value","https://www.google.com/maps/place/Arranging+Places/data=!4m7!3m6!1s0x809addfb116ef12f:0x786566f83a6e3ee7!8m2!3d38.6241584!4d-121.2602534!16s%2Fg%2F1tc_ld4l!19sChIJL_FuEfvdmoAR5z5uOvhmZXg?authuser=0&hl=en&rclk=1",cheryl@arrangingplaces.com
"ChIJvW6e4M6Hj4AR5Hw6DjQPPk0","Design12fifteen","http://www.design12fifteen.com/"," +1 510-499-5225 ","Address: 1301-1499 Glenfield Ave, Oakland, CA 94602, United States ","https://www.google.com/maps/place/Design12fifteen/data=!4m7!3m6!1s0x808f87cee09e6ebd:0x4d3e0f340e3a7ce4!8m2!3d37.8074836!4d-122.221794!16s%2Fg%2F11gsn1k5nt!19sChIJvW6e4M6Hj4AR5Hw6DjQPPk0?authuser=0&hl=en&rclk=1",design12fifteen@gmail.com
"ChIJAQAvS_B9hYARXTEyxtBzYtY","Village West Design","http://www.villagewestdesign.com/","No value","No Value","https://www.google.com/maps/place/Village+West+Design/data=!4m7!3m6!1s0x80857df04b2f0001:0xd66273d0c632315d!8m2!3d38.9198415!4d-96.9411429!16s%2Fg%2F11j03bq70w!19sChIJAQAvS_B9hYARXTEyxtBzYtY?authuser=0&hl=en&rclk=1",undefined
"ChIJy2WtGsiAj4ARwa67E4L3H5k","William Adams Design","http://www.williamadamsdesign.com/"," +1 510-575-9914 ","No Value","https://www.google.com/maps/place/William+Adams+Design/data=!4m7!3m6!1s0x808f80c81aad65cb:0x991ff78213bbaec1!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F1tkv9_jb!19sChIJy2WtGsiAj4ARwa67E4L3H5k?authuser=0&hl=en&rclk=1",will@williamadamsdesign.com, admin@williamadamsdesign.com
"ChIJyV1n9JZ9hYAR_ISPFKLuWLY","Susie Novak Interiors","http://www.susienovakinteriors.com/"," +1 510-708-3010 ","Address: 5245 College Ave, Oakland, CA 94618, United States ","https://www.google.com/maps/place/Susie+Novak+Interiors/data=!4m7!3m6!1s0x80857d96f4675dc9:0xb658eea2148f84fc!8m2!3d37.8367213!4d-122.2514526!16s%2Fg%2F11rvk9qmkg!19sChIJyV1n9JZ9hYAR_ISPFKLuWLY?authuser=0&hl=en&rclk=1",susie@susienovakinteriors.com, hello@susienovakinteriors.com, ella@susienovakinteriors.com
"ChIJEyLKBMSHj4ARXu1O7nAX-EU","Divine Interior Staging","http://divineinteriorstaging.com/"," +1 415-806-4699 ","Address: 3215 Fernside Blvd, Alameda, CA 94501, United States ","https://www.google.com/maps/place/Divine+Interior+Staging/data=!4m7!3m6!1s0x808f87c404ca2213:0x45f81770ee4eed5e!8m2!3d37.7631977!4d-122.2253782!16s%2Fg%2F11r_dqs0my!19sChIJEyLKBMSHj4ARXu1O7nAX-EU?authuser=0&hl=en&rclk=1",undefined
"ChIJy082sOOHj4ARx2lCLUHFBnw","RKS Interiors","http://www.rksinteriors.com/"," +1 415-608-6900 ","Address: 12 Marlborough Ct, Piedmont, CA 94611, United States ","https://www.google.com/maps/place/RKS+Interiors/data=!4m7!3m6!1s0x808f87e3b0364fcb:0x7c06c5412d4269c7!8m2!3d37.8181223!4d-122.2164762!16s%2Fg%2F11lt0c7ydx!19sChIJy082sOOHj4ARx2lCLUHFBnw?authuser=0&hl=en&rclk=1",rachelle@rksinteriors.com
"ChIJv6d72Ux-j4ARJ5FxHdW6WW0","Coddington Design","http://www.coddingtondesign.com/"," +1 415-285-2821 ","Address: 4096 Piedmont Ave, Oakland, CA 94611, United States ","https://www.google.com/maps/place/Coddington+Design/data=!4m7!3m6!1s0x808f7e4cd97ba7bf:0x6d59bad51d719127!8m2!3d37.8264524!4d-122.2520478!16s%2Fg%2F11_trbh7q!19sChIJv6d72Ux-j4ARJ5FxHdW6WW0?authuser=0&hl=en&rclk=1",info@coddingtondesign.com
"ChIJD6oWdCmGj4AR93ue2zeImUo","LMB Interiors","http://www.lmbinteriors.com/"," +1 510-531-8438 ","Address: 339 15th St #301, Oakland, CA 94612, United States ","https://www.google.com/maps/place/LMB+Interiors/data=!4m7!3m6!1s0x808f86297416aa0f:0x4a998837db9e7bf7!8m2!3d37.804112!4d-122.2679717!16s%2Fg%2F1pt_1vvt4!19sChIJD6oWdCmGj4AR93ue2zeImUo?authuser=0&hl=en&rclk=1",undefined
"ChIJ8RyG-R-Hj4ARN9Z1pDk46Og","Aquilo Interiors","http://www.aquilointeriors.com/"," +1 415-783-9932 ","No Value","https://www.google.com/maps/place/Aquilo+Interiors/data=!4m7!3m6!1s0x808f871ff9861cf1:0xe8e83839a475d637!8m2!3d37.2827529!4d-98.6663845!16s%2Fg%2F11j1hdgljz!19sChIJ8RyG-R-Hj4ARN9Z1pDk46Og?authuser=0&hl=en&rclk=1",undefined
"ChIJgzxpu-KBj4ARC0MpZGI5tgg","Joy Street Design","http://www.joystreetdesign.com/"," +1 510-817-4003 ","Address: 4308 Telegraph Ave, Oakland, CA 94609, United States ","https://www.google.com/maps/place/Joy+Street+Design/data=!4m7!3m6!1s0x808f81e2bb693c83:0x8b639626429430b!8m2!3d37.8318971!4d-122.2633948!16s%2Fg%2F11hdjgblrf!19sChIJgzxpu-KBj4ARC0MpZGI5tgg?authuser=0&hl=en&rclk=1",info@joystreetdesign.com
"ChIJI0lLOWpbC44RZjTflZ3G-jQ","Kala Interiors","http://www.kalainteriors.co/"," +1 415-272-5020 ","No Value","https://www.google.com/maps/place/Kala+Interiors/data=!4m7!3m6!1s0x8e0b5b6a394b4923:0x34fac69d95df3466!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11svmh962k!19sChIJI0lLOWpbC44RZjTflZ3G-jQ?authuser=0&hl=en&rclk=1",gabriella@kalainteriors.co
"ChIJvySmVwh-hYARdS04YIkBd9Y","The Home Co.","http://www.thehomeco.com/","No value","No Value","https://www.google.com/maps/place/The+Home+Co./data=!4m7!3m6!1s0x80857e0857a624bf:0xd677018960382d75!8m2!3d37.8435366!4d-122.1421912!16s%2Fg%2F11c37j9zy_!19sChIJvySmVwh-hYARdS04YIkBd9Y?authuser=0&hl=en&rclk=1",home@thehomeco.com
"ChIJ3xnCfYiHj4ARULu9_pUfRbU","Heather Cleveland Design","http://www.heather-cleveland.com/"," +1 510-303-1183 ","No Value","https://www.google.com/maps/place/Heather+Cleveland+Design/data=!4m7!3m6!1s0x808f87887dc219df:0xb5451f95febdbb50!8m2!3d37.9766471!4d-122.606931!16s%2Fg%2F11qpkd1p4y!19sChIJ3xnCfYiHj4ARULu9_pUfRbU?authuser=0&hl=en&rclk=1",heather@heather-cleveland.com
"ChIJEVZk6XCHj4ARHmqE_hSEG2Q","Market and Nest","https://www.marketandnest.com/"," +1 510-995-8795 ","Address: 2310 Alameda Ave, Alameda, CA 94501, United States ","https://www.google.com/maps/place/Market+and+Nest/data=!4m7!3m6!1s0x808f8770e9645611:0x641b8414fe846a1e!8m2!3d37.7635427!4d-122.2444063!16s%2Fg%2F11h_46l685!19sChIJEVZk6XCHj4ARHmqE_hSEG2Q?authuser=0&hl=en&rclk=1",brandykgraham@gmail.com, brandy@marketandnest.com
"ChIJB5PlhvbL7ysRPpPFJqmsKAE","Elephant Town Studio","http://www.elephanttownstudio.com/"," +1 510-395-8118 ","No Value","https://www.google.com/maps/place/Elephant+Town+Studio/data=!4m7!3m6!1s0x2befcbf686e59307:0x128aca926c5933e!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11tp7305vs!19sChIJB5PlhvbL7ysRPpPFJqmsKAE?authuser=0&hl=en&rclk=1",info@elephanttownstudio.com
"ChIJ2fjXtIuHj4ARr74DYp8D1tE","JADE Living","http://www.josieadele.design/"," +1 303-995-5584 ","No Value","https://www.google.com/maps/place/JADE+Living/data=!4m7!3m6!1s0x808f878bb4d7f8d9:0xd1d6039f6203beaf!8m2!3d37.8150552!4d-122.2101012!16s%2Fg%2F11h3jtd4s_!19sChIJ2fjXtIuHj4ARr74DYp8D1tE?authuser=0&hl=en&rclk=1",undefined
"ChIJ710UohSEj4ARZ5fD8SuS6vM","Sand & Stars Design","http://sandandstarsdesign.com/"," +1 510-775-5772 ","No Value","https://www.google.com/maps/place/Sand+%26+Stars+Design/data=!4m7!3m6!1s0x808f8414a2145def:0xf3ea922bf1c39767!8m2!3d37.7851457!4d-122.6238096!16s%2Fg%2F11f9j8jf4z!19sChIJ710UohSEj4ARZ5fD8SuS6vM?authuser=0&hl=en&rclk=1",lauren@sandandstarsdesign.com
"ChIJr696ArR9hYARZabZkQUpKQA","ADL Interiors","http://www.adlinteriors.com/"," +1 415-320-1121 ","No Value","https://www.google.com/maps/place/ADL+Interiors/data=!4m7!3m6!1s0x80857db4027aafaf:0x29290591d9a665!8m2!3d37.6773762!4d-122.671601!16s%2Fg%2F11mxd0k9wt!19sChIJr696ArR9hYARZabZkQUpKQA?authuser=0&hl=en&rclk=1",info@adlinteriors.com
"ChIJBSZjBvh9hYARN-uD1xOUAhk","Sky City Design + Color","http://www.skycitydesign.com/"," +1 202-277-5244 ","Address: 51 Yosemite Ave, Oakland, CA 94611, United States ","https://www.google.com/maps/place/Sky+City+Design+%2B+Color/data=!4m7!3m6!1s0x80857df806632605:0x19029413d783eb37!8m2!3d37.8227627!4d-122.2546765!16s%2Fg%2F126368svz!19sChIJBSZjBvh9hYARN-uD1xOUAhk?authuser=0&hl=en&rclk=1",skycitydesign@gmail.com
"ChIJcSYWkqmHj4ARd68uUw27k2k","Soulful Oasis","No Value"," +1 510-531-3680 ","Address: 2006 MacArthur Blvd, Oakland, CA 94602, United States ","https://www.google.com/maps/place/Soulful+Oasis/data=!4m7!3m6!1s0x808f87a992162671:0x6993bb0d532eaf77!8m2!3d37.8010574!4d-122.2182112!16s%2Fg%2F1thtdc9p!19sChIJcSYWkqmHj4ARd68uUw27k2k?authuser=0&hl=en&rclk=1",undefined
"ChIJeSy-haCBj4ARxITcGDmAiC0","Bay Gold Staging & Design","http://baygolddesigns.com/"," +1 415-410-5614 ","Address: 370 4th St, Oakland, CA 94607, United States ","https://www.google.com/maps/place/Bay+Gold+Staging+%26+Design/data=!4m7!3m6!1s0x808f81a085be2c79:0x2d88803918dc84c4!8m2!3d37.7968193!4d-122.2735946!16s%2Fg%2F11hymcxxy1!19sChIJeSy-haCBj4ARxITcGDmAiC0?authuser=0&hl=en&rclk=1",baygolddesigns@gmail.com
"ChIJE8akHwxydCURkQpVVjg3ljM","Swoon Inside","http://www.swooninside.com/"," +1 510-213-8443 ","Address: 3117 Santa Clara Ave, Alameda, CA 94501, United States ","https://www.google.com/maps/place/Swoon+Inside/data=!4m7!3m6!1s0x2574720c1fa4c613:0x3396373856550a91!8m2!3d37.7592931!4d-122.2310365!16s%2Fg%2F11s56xjx9w!19sChIJE8akHwxydCURkQpVVjg3ljM?authuser=0&hl=en&rclk=1",undefined
"ChIJ5Q8J3-59hYARa5dvI7Hpt-4","Mode Staging & Design","http://modestaginganddesign.com/"," +1 510-282-1285 ","Address: 5251 Broadway, Oakland, CA 94618, United States ","https://www.google.com/maps/place/Mode+Staging+%26+Design/data=!4m7!3m6!1s0x80857deedf090fe5:0xeeb7e9b1236f976b!8m2!3d37.8368614!4d-122.2511655!16s%2Fg%2F11dxc0spjv!19sChIJ5Q8J3-59hYARa5dvI7Hpt-4?authuser=0&hl=en&rclk=1",modestaging@gmail.com, info@mazehome.com
"ChIJlx5HMVyHj4ARdeKazSt-tZY","Tina Montemayor Design","http://www.tinamontemayordesign.com/","No value","No Value","https://www.google.com/maps/place/Tina+Montemayor+Design/data=!4m7!3m6!1s0x808f875c31471e97:0x96b57e2bcd9ae275!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11nmcrql54!19sChIJlx5HMVyHj4ARdeKazSt-tZY?authuser=0&hl=en&rclk=1",info@tinamontemayordesign.com
"ChIJ5wvJ7dB9hYAR7PbF1yMJ6Jw","Bleu Leman Design","http://bleulemandesign.com/"," +1 510-910-9969 ","Address: 6018 Balboa Dr, Oakland, CA 94611, United States ","https://www.google.com/maps/place/Bleu+Leman+Design/data=!4m7!3m6!1s0x80857dd0edc90be7:0x9ce80923d7c5f6ec!8m2!3d37.8316196!4d-122.1983942!16s%2Fg%2F11g86nb7lm!19sChIJ5wvJ7dB9hYAR7PbF1yMJ6Jw?authuser=0&hl=en&rclk=1",diane@bleulemandesign.com
"ChIJpceAy26Hj4ARcPMeBgGke0Q","Callahan Design Group","http://www.callahandesigngroup.com/"," +1 510-547-8000 ","No Value","https://www.google.com/maps/place/Callahan+Design+Group/data=!4m7!3m6!1s0x808f876ecb80c7a5:0x447ba401061ef370!8m2!3d37.2691675!4d-119.306607!16s%2Fg%2F1thy00s5!19sChIJpceAy26Hj4ARcPMeBgGke0Q?authuser=0&hl=en&rclk=1",undefined
"ChIJlWEKdaOHj4ARbpyRUyH05Gw","NY Interiors","http://www.nicoleyee.com/"," +1 510-531-3973 ","Address: 1834 Leimert Blvd, Oakland, CA 94602, United States ","https://www.google.com/maps/place/NY+Interiors/data=!4m7!3m6!1s0x808f87a3750a6195:0x6ce4f42153919c6e!8m2!3d37.8130657!4d-122.21134!16s%2Fg%2F1tf_19j9!19sChIJlWEKdaOHj4ARbpyRUyH05Gw?authuser=0&hl=en&rclk=1",info@nicoleyee.com
"ChIJR6wtmTqGj4AR-kN4CEckaEk","Revolve Interior Designs","http://revolveinteriordesigns.com/"," +1 510-336-2785 ","Address: 32 Selkirk St, Oakland, CA 94619, United States ","https://www.google.com/maps/place/Revolve+Interior+Designs/data=!4m7!3m6!1s0x808f863a992dac47:0x49682447087843fa!8m2!3d37.795088!4d-122.1875877!16s%2Fg%2F11cr_t7vg9!19sChIJR6wtmTqGj4AR-kN4CEckaEk?authuser=0&hl=en&rclk=1",rodney@revolveinteriordesigns.comphone, info@revolveinteriordesigns.com, rodney@revolveinteriordesigns.com
"ChIJMRgGG26Hj4AR2MtcgAspAY8","Cory Alisa Fine Arts & Interior Design LLC","http://www.coryalisa.com/","No value","No Value","https://www.google.com/maps/place/Cory+Alisa+Fine+Arts+%26+Interior+Design+LLC/data=!4m4!3m3!1s0x808f876e1b061831:0x8f01290b805ccbd8!16s%2Fg%2F11c6mh9jrm!19sChIJMRgGG26Hj4AR2MtcgAspAY8?authuser=0&hl=en&rclk=1",undefined
"ChIJj19I-6gZkokRdOKAMHiokkc","Disegno Home","http://www.disegnohome.com/"," +1 415-816-1052 ","No Value","https://www.google.com/maps/place/Disegno+Home/data=!4m7!3m6!1s0x899219a8fb485f8f:0x4792a8783080e274!8m2!3d34.020479!4d-118.4117325!16s%2Fg%2F11trtbfxr6!19sChIJj19I-6gZkokRdOKAMHiokkc?authuser=0&hl=en&rclk=1",amelia@disegnohome.com
"ChIJTfsK1G-Hj4AR1NbzJy0BQ3o","JungDesigns Inc","No Value"," +1 510-655-4900 ","No Value","https://www.google.com/maps/place/JungDesigns+Inc/data=!4m7!3m6!1s0x808f876fd40afb4d:0x7a43012d27f3d6d4!8m2!3d37.7693783!4d-122.2417338!16s%2Fg%2F1tdrxjzk!19sChIJTfsK1G-Hj4AR1NbzJy0BQ3o?authuser=0&hl=en&rclk=1",undefined
"ChIJo5ZoS0qGj4ARG1AMGVNMyio","Nina Chiappa Interiors","http://ninachiappa.com/"," +1 510-376-7997 ","No Value","https://www.google.com/maps/place/Nina+Chiappa+Interiors/data=!4m7!3m6!1s0x808f864a4b6896a3:0x2aca4c53190c501b!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11bych7yrl!19sChIJo5ZoS0qGj4ARG1AMGVNMyio?authuser=0&hl=en&rclk=1",undefined
"ChIJl_NLqT-Hj4ARGaJVQ_kE-EU","Kelley Flynn Interior Design","http://www.kelleyflynn.com/"," +1 510-207-9603 ","Address: 535 Athol Ave, Oakland, CA 94610, United States ","https://www.google.com/maps/place/Kelley+Flynn+Interior+Design/data=!4m7!3m6!1s0x808f873fa94bf397:0x45f804f94355a219!8m2!3d37.8044262!4d-122.2452483!16s%2Fg%2F11clw31g35!19sChIJl_NLqT-Hj4ARGaJVQ_kE-EU?authuser=0&hl=en&rclk=1",kf@kelleyfynn.com, kf@kelleyflynn.com
"ChIJ32PMw0thhYARWZFHFzfYdMM","MD Interior Design","http://www.mdinteriordesign.com/"," +1 510-908-0292 ","Address: 95 Linda Ave, Piedmont, CA 94611, United States ","https://www.google.com/maps/place/MD+Interior+Design/data=!4m7!3m6!1s0x8085614bc3cc63df:0xc374d83717479159!8m2!3d37.8252501!4d-122.2485942!16s%2Fg%2F11f5mk64nt!19sChIJ32PMw0thhYARWZFHFzfYdMM?authuser=0&hl=en&rclk=1",info@mdinteriordesign.com
"ChIJgzKSxoR9hYAR-AvS2cyDYMk","Innerspace Interior Design LLC","https://www.innerspaceinteriordesign.com/"," +1 510-717-4436 ","Address: 4943 Proctor Ave, Oakland, CA 94618, United States ","https://www.google.com/maps/place/Innerspace+Interior+Design+LLC/data=!4m7!3m6!1s0x80857d84c6923283:0xc96083ccd9d20bf8!8m2!3d37.8397059!4d-122.2273378!16s%2Fg%2F1tdbr2l6!19sChIJgzKSxoR9hYAR-AvS2cyDYMk?authuser=0&hl=en&rclk=1",lisa.innerspace@gmail.com
"ChIJke-HKeCHj4AR0U8qbyWzTGQ","Kelsey Tu Interiors","https://kelsey-tu.squarespace.com/"," +1 818-687-9516 ","No Value","https://www.google.com/maps/place/Kelsey+Tu+Interiors/data=!4m7!3m6!1s0x808f87e02987ef91:0x644cb3256f2a4fd1!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11h4zn1frv!19sChIJke-HKeCHj4AR0U8qbyWzTGQ?authuser=0&hl=en&rclk=1",elsey@kelseytuinteriors.com
"ChIJ80-9gTGPj4ARpmFy86JraD0","Belinda David Interior Design","https://belindadavidinteriordesign.com/"," +1 650-863-4416 ","No Value","https://www.google.com/maps/place/Belinda+David+Interior+Design/data=!4m7!3m6!1s0x808f8f3181bd4ff3:0x3d686ba2f37261a6!8m2!3d37.9766471!4d-122.6246556!16s%2Fg%2F11px0syhg9!19sChIJ80-9gTGPj4ARpmFy86JraD0?authuser=0&hl=en&rclk=1",belinda@belindadavid.com
"ChIJAXzFt5qHj4AR1XCi1N0JbJU","Luxe Home Design","http://luxehomedesign.net/"," +1 510-861-7789 ","Address: 6114 La Salle Ave, Oakland, CA 94611, United States ","https://www.google.com/maps/place/Luxe+Home+Design/data=!4m7!3m6!1s0x808f879ab7c57c01:0x956c09ddd4a270d5!8m2!3d37.8262266!4d-122.2100226!16s%2Fg%2F11gy1v6nc8!19sChIJAXzFt5qHj4AR1XCi1N0JbJU?authuser=0&hl=en&rclk=1",angie.donofrio@comcast.net
"ChIJ33YdgAqHj4AR3DiuwlfTrQ8","slosardesign","http://slosardesign.com/"," +1 510-842-0462 ","Address: 4615 El Centro Ave, Oakland, CA 94602, United States ","https://www.google.com/maps/place/slosardesign/data=!4m7!3m6!1s0x808f870a801d76df:0xfadd357c2ae38dc!8m2!3d37.8117442!4d-122.2199732!16s%2Fg%2F1tcz_rwb!19sChIJ33YdgAqHj4AR3DiuwlfTrQ8?authuser=0&hl=en&rclk=1",info@slosardesign.com
